feature,mi_score
TINAGL1,0.01802261074220901
NRG1,0.018021348971776208
ETV5,0.018020604201740786
NR2F2,0.0180176691026519
SYMPK,0.018015481119694643
ZNF696,0.01801077428806508
IL17RB,0.0180068145725667
HJURP,0.01799296991571686
ADCK5,0.017992053692420962
KIAA1598,0.0179815086818762
PWP2,0.017980644161780912
BCR,0.01796844482265847
PLEKHH3,0.01796737956260297
ADK,0.017966771196609832
DCAF13,0.017963493303060574
SIPA1,0.017960898949727966
THAP4,0.017939915659513916
PCBP1,0.017918603089677854
LOC284023,0.017905388221140406
HIST1H4L,0.017905313509527065
FITM2,0.01787970903328473
HAUS3,0.017878548906735237
FAM76B,0.0178718937261666
WDR25,0.017868673592856155
CSF1R,0.0178649415130967
RPS12,0.017863398741487346
LENG1,0.017861713946696778
TTYH2,0.01785642676000254
FAM49A,0.017836397382918534
RPSA,0.01781707988741643
GLIPR1,0.01777513825491739
PHB2,0.017773967354425046
TIPIN,0.017768962469389527
ACAA1,0.01775718331287357
TMEM47,0.01773819430394652
COMMD7,0.017735900845770702
NAPG,0.01773219682176408
SCAND1,0.017722995827209376
GPR87,0.017721800441398816
GSTA1,0.017718869410636273
OASL,0.017717615038010948
TEAD2,0.017714670818884226
THNSL1,0.017689695793909443
PER3,0.017687985753797264
PKDCC,0.0176710467707355
LOC100134229,0.017649371778531764
CXCL12,0.01764338977225477
ZSCAN18,0.017639890474992592
ZBTB1,0.0176330216987739
ARMC8,0.017596623330927263
NRIP3,0.017579137674301526
TMEM216,0.017578877918445146
SMG6,0.017537238271542188
SLC25A35,0.017531734097486096
CLPP,0.017519627576153995
MRPS28,0.017486530432372804
STAMBPL1,0.017473802164107655
LGALS9,0.017470807421294143
OPA1,0.0174665001860983
PRKAB2,0.017462007609267305
ARHGEF18,0.017453515433294875
FAM198B,0.017449078567998155
HOOK2,0.017437190936860913
RHBDD1,0.01743374527331243
FANCL,0.01742564735220209
HNRPDL,0.01742369168740754
ZSCAN23,0.01741535475033751
ZBTB7B,0.017401284481742607
SRP14,0.017396134105670313
LYRM2,0.017375360345018187
EML3,0.017341963460882903
RAD17,0.017337442466542896
WARS,0.01733460342524218
SQSTM1,0.017328966779334376
ZNF121,0.017320528761846532
MLLT1,0.017317554902597232
ARHGAP32,0.017316618016985252
C6orf203,0.017310115760542866
FAM105B,0.017300657521446716
PHOSPHO2,0.0172797424993405
XPO7,0.017278608012911922
CD44,0.01727458819107852
JHDM1D,0.017273410061601213
ZNF595,0.017273235088093974
RNF44,0.01726007325455825
ZNHIT2,0.017259880676371075
ACAT1,0.01725740531309561
KATNAL1,0.01725665661087028
WISP1,0.017244990926127413
CTTN,0.0172421700918588
TLE3,0.0172410845760671
GPN3,0.01722302855360547
LAMC3,0.0172215741719417
STXBP4,0.017215914296372148
S1PR3,0.017207418518645712
STK31,0.017169031521407252
ZNF219,0.017150085644453972
GTF2H1,0.017132475236688816
PEG10,0.017124728161187486
APH1A,0.017119454069821627
HEATR7A,0.01711250086716687
PPIL1,0.017108161943144795
C12orf76,0.01710046902612805
SNX24,0.017048404118740645
XPA,0.017043440339961524
LRP1,0.017040563473491366
LOC100506023,0.017030473331579143
ULK2,0.01701609275039684
WRNIP1,0.017013480983079088
POLR1B,0.017011620726694154
ZKSCAN4,0.017009813835746845
WDHD1,0.017005070590053295
PDE5A,0.016997994332976996
COQ9,0.01699288271706534
ZNF19,0.016987828068345756
GARNL3,0.0169877001019183
HYLS1,0.016965192795650674
NAB2,0.016965187310410634
ABHD13,0.01695335713455326
GSG2,0.016939527654779463
CRIPAK,0.016937203959972225
CYBB,0.016927680031893377
ACAP3,0.016918791729066296
AMZ2P1,0.01690533058646726
MDM4,0.01690139221714415
FGFRL1,0.016889001234825063
B3GNT3,0.016888524868304167
FAM57A,0.016879391844465186
FUT2,0.016862795193253177
FAM63B,0.01684715003293058
SPTLC3,0.016836211671194645
CR1,0.01682102681992026
DCUN1D4,0.01679336675844012
WASF2,0.01676696233277375
YTHDC2,0.016746639980944167
EFCAB4A,0.016733154496694436
RAMP2,0.01673193246623672
NOL9,0.016712597589793043
HIST1H3H,0.01670104455073318
TAGLN2,0.01668375414882739
ATP6V1B2,0.016683718990421204
MMP25,0.01667922875968686
ZNF629,0.01666592335164463
ST3GAL2,0.016662517843654356
ENAH,0.0166548407545295
TOR1B,0.016648935508569496
IL27RA,0.01664406172910393
SAMD9L,0.01662991137428005
LRRK2,0.01662378206962445
THAP3,0.01662143085121026
CMTM4,0.016602940668692945
PHB,0.016597622331926187
TNNC1,0.016594507046005846
NCF4,0.01659337602915678
QTRTD1,0.01659078841672157
CD209,0.016590207675190483
BAG2,0.016581811127439616
TM9SF2,0.01656123936240439
WDR45L,0.016547544997971952
TERF2IP,0.016534355407799906
CCDC142,0.016532022396416934
KIF14,0.016528092684521045
WDR5,0.016514735133654534
SEC31A,0.016496690081672982
PES1,0.016496566453249928
PDGFC,0.016494873310684888
PSMC3,0.01648853584274934
C2orf29,0.01648251906309639
SLC17A5,0.016454805746802137
ZFPL1,0.01645401719397732
ALDH4A1,0.016452407441236216
REEP5,0.01642482897593478
FAM189B,0.016412991728743886
SP3,0.016396497116214492
CDCA7,0.016364299219643996
URGCP-MRPS24,0.01636011695683659
GYLTL1B,0.016357570779657493
RPS16,0.01633718078754831
TMEM189,0.01632221095107589
FERMT1,0.016318230251158194
TTC9,0.01631403323969227
PDLIM5,0.01630768037343233
SGOL2,0.01630172929597884
FOXK1,0.016298064714555194
PTGES,0.01629190241082168
OPLAH,0.016283598748672246
HNRNPUL2,0.01627623950607804
ZNF236,0.016261609842127323
NR2F1,0.0162589458641742
ROBO4,0.016258135031620213
BARX2,0.016256478246321926
KIAA1524,0.01624049408006134
RBM28,0.01624024232075949
FAM26F,0.016239724732404648
MUC16,0.016239150064071062
C17orf48,0.01622820747275222
RTCD1,0.01622379634843152
CTSW,0.016221062782349582
HSH2D,0.01621696980195253
RRP36,0.016199747943997256
C1orf109,0.016196100776558753
ABCA6,0.016190700987281703
ACIN1,0.016185200414979395
TMEM22,0.016166410295570532
MAP4,0.01616510613017952
CORO1A,0.01615500938931369
FOPNL,0.01614612938043347
DAZAP2,0.01614390184426928
SNX4,0.016138044698319032
PUM2,0.016127413189360063
EFHD1,0.016124206858510792
RBM47,0.01612366567018686
NR6A1,0.016094955064553496
F5,0.016094898559971815
ARL6,0.016074258394654484
SERTAD3,0.016069799390135975
NSDHL,0.016063071412760088
ZEB2,0.016041846834622175
LOC100288615,0.01602828986898852
SCRN3,0.015973801708105917
PAMR1,0.015965341881832185
STS,0.01593652814707669
TAF9,0.015935837535526298
NUP133,0.015920183255166087
POLA1,0.015903970835107417
MIF4GD,0.015902987037332172
COL24A1,0.015899341094230968
KIF5B,0.01588233648654991
TRPS1,0.015879390714373498
KIF1C,0.015876855707373405
C12orf57,0.015875944100126604
LOC400657,0.015864885690938024
CIITA,0.015864676921379273
POM121C,0.01585521617096841
CSNK1G2,0.015847650537956337
RPL17,0.015811958146940697
SFXN3,0.01579396850910153
ZNF473,0.01579183937682238
FAAH,0.015789386615379097
SAT1,0.015779277945768166
EIF1AX,0.015764388988571465
SF3B2,0.015759113344155473
TP53I11,0.015758773553596006
GRB14,0.015755473821285282
ABCC10,0.01575227110195976
ZMAT1,0.01573955945463279
ARMCX5-GPRASP2,0.015724182674550224
AKD1,0.015720072445386313
SCFD1,0.015718525938124284
G0S2,0.015714890810054394
SGOL1,0.015712074811647048
CXorf26,0.01571127782120718
SPRYD3,0.01571023294906171
DNAJB13,0.01570963291005989
C2orf27A,0.01570113713233323
KIAA1841,0.015697489282472166
PPP2R5A,0.015689119235700044
DNM2,0.015688176104845075
NTN4,0.01568328026373811
CCND1,0.015661443126516517
CBX6,0.015656643376241508
HMGN2,0.015649162696639074
TAB2,0.015644174070785777
SPDYE3,0.015643647950350115
HGS,0.015643150247423243
MAPK13,0.015642794103342572
IL33,0.01563832835792689
PLA2G7,0.015618052573840746
ASAP2,0.015613841155837527
TTC22,0.015612663977058627
PDS5B,0.015610928195970653
XPO6,0.015607864169987051
EIF5,0.015587248546784949
CD276,0.015569419765262271
RNPEP,0.015562570782168939
LOC96610,0.015535812591562337
ZNF569,0.015535252865770177
C14orf132,0.015504486286420649
VPS18,0.015498745718343754
PCDHGB7,0.015479683583897064
AKAP8L,0.01546298020180914
NUPL1,0.015456875195704045
SSNA1,0.015451730767482852
POLD1,0.015447907918637371
SLC1A1,0.015442473412014657
C1orf96,0.015442294667608492
EDNRA,0.015428751609888325
ASB6,0.015423398114715825
GOSR2,0.015407807872881207
ANXA2P2,0.015406980097285583
TRMT61A,0.015405057355424745
VMAC,0.015401290618397123
MON1A,0.015399955619553651
TMEM106A,0.01539454122499917
ARMC7,0.015378310597909062
ASPSCR1,0.015367893664414822
TRIM59,0.015365802532292916
POLG2,0.015353140318213665
C9orf72,0.015345679829983805
C6orf72,0.015343066972227204
STX1A,0.015339537319376095
PARK2,0.015338447408783873
ME2,0.015334107063886382
POLN,0.015333188066801728
PIP5K1C,0.015326225930439641
IGSF3,0.015324367260147964
MDH1,0.015316983036581133
KIF20B,0.015282484478327252
TRNT1,0.015253464353153223
RNF157,0.015250695096518996
HIST2H2AC,0.015250575085557827
KLHL36,0.015242779039419396
FBXW5,0.015219706170133351
MBD1,0.015217805567494302
FAM3B,0.015217653798170971
FBRS,0.015217459447122383
SLC9A5,0.015217149023910803
ATPBD4,0.015210806070735217
EHD4,0.015195883045571845
ABO,0.015194485664143498
MPP7,0.015193025797239246
RPS15A,0.01518962187534334
IFFO2,0.01518126091556482
BICC1,0.015178784759242836
ESD,0.015178114733864545
CREBZF,0.015161835896140063
RBMS3,0.015160869622973694
PHLDB2,0.015150918120576007
YAP1,0.015140550620329929
ISPD,0.01513330831908899
NAGPA,0.015111160076233254
RNF4,0.015108570448137737
THOC1,0.015095152030932812
ATXN2,0.01507878106761007
NR4A3,0.015072032537106095
LOX,0.015064067274615622
LILRA6,0.015055486112188321
NUDT16,0.0150518616572064
AKT1,0.015044808629791406
UPF3B,0.015041857372374956
TRIM14,0.015037814618272582
GALNT6,0.015024497744096088
YPEL5,0.015023752214057495
SACS,0.015021722741320964
WDR85,0.015017217607915967
ZNF74,0.015015572696768675
PRKCH,0.015011525434272643
OPHN1,0.015003372564599715
PGM2,0.015001379836362627
FAM190A,0.01500055880166462
SLC29A3,0.014975625675993198
EMD,0.014941578526561194
RAP2A,0.014936716786465132
BCL10,0.014921119010686379
SELL,0.014906597333268712
REXO2,0.014897338578475194
KIAA1109,0.014891550625854899
MAN2A2,0.01488632395207623
TCEANC,0.01488364840713352
ZNF551,0.014865683456322554
ERMAP,0.014858250592554745
CSF1,0.014856578056945402
TSSK4,0.01485505180541935
MR1,0.014851636417388514
SREK1IP1,0.014828046547704199
MAPKAPK5,0.014822723023090623
MLST8,0.014805960790324368
GHR,0.014801534598115396
DNAJC6,0.014788460528420755
SNORA71A,0.014780382884596488
DDX27,0.014764458670946778
LOC389765,0.014754351223949635
SVEP1,0.014748875930012728
FRMD3,0.01472989918026646
ABI3BP,0.014726160460464488
FASTKD1,0.01472143228265943
MAP4K2,0.014715551411393912
N4BP2,0.014711306661674195
ROR1,0.014703726423384245
NIPSNAP1,0.014700182165255704
TBX4,0.014696116511928148
TRAPPC1,0.01469414512986611
C5orf43,0.014681033555668854
TMEM203,0.014670870727572893
CCNL2,0.014668451868879107
C1orf27,0.014659995644359158
BTG1,0.014648175348542791
CARD14,0.014645346980329599
KIF26B,0.014645293614891752
MYL6B,0.014641760822897476
POLE2,0.014640448826169772
SNHG1,0.014627362827730472
PARD6B,0.014585012016148813
PSMD4,0.014574707794424935
LETMD1,0.014566152670366206
HIST2H2BA,0.014559302134223184
C19orf44,0.014559272923667432
CCT6P3,0.014551890286194302
KLF11,0.014547834512907531
FBXO7,0.01454647589163982
TMOD1,0.014545288039773174
C11orf68,0.014539709154103742
IQGAP2,0.01453259334382051
DCAF15,0.014523684454821106
SESTD1,0.014520586120274848
FXN,0.014516053197189738
DLEC1,0.014515889961732586
SOAT1,0.014509008959376235
BMPR2,0.014489028939396631
ATG12,0.014487801534323053
PPAPDC1B,0.01446748830253064
EIF4G2,0.014446885311280022
CDK2AP2,0.014439365179325314
SPAG7,0.014433594508515446
SPATS2,0.01443144528571838
ARHGAP5,0.01441094463054271
MTHFD2L,0.014388229954041654
RGS16,0.014384289349246071
IRF9,0.014382714313850853
ADAR,0.014367836822788638
COG2,0.014360664768824805
NOP56,0.014360128398259953
RAB3D,0.014355297530956435
SLC7A8,0.01435358745780091
TLR10,0.014342456683095639
SLC12A6,0.01432718303213476
SORBS2,0.014318485038978812
C9orf93,0.014316327411610485
TIMM8A,0.014311322030920337
KIAA1377,0.014306295006662362
SUSD2,0.014290318980624495
CRYBB2P1,0.014288040887729503
DNAJC30,0.014283958017311083
LOC100289019,0.014276271611254332
CLK3,0.014271191221558732
PFKFB4,0.014269217493400266
SRSF8,0.014234266083897662
PHF14,0.014224504790316228
KIAA1211,0.014222939778629984
S100A16,0.014191634026616828
SOX13,0.014190514145465905
STMN3,0.014181611997364119
PRPF3,0.014176721377148427
SLC38A6,0.01416913201882064
TTC31,0.014168683749141486
MXD3,0.014159219859587013
GMPS,0.014159128989646552
RBP5,0.014131613880447702
COL6A5,0.014113810165811591
PPP1R16B,0.014096899701113275
ARHGAP33,0.014081274300872249
MMAA,0.01407721538844231
COG6,0.014071033435252067
DPCD,0.014070313039911353
TCEB1,0.014065715780908317
C12orf74,0.01405832716254074
TTC35,0.014057236954556185
COL18A1,0.014052860988641669
NDFIP1,0.014018580584332474
GIMAP7,0.014012675227748517
NEBL,0.014008071987851034
LOC100128398,0.013999497103710512
HDX,0.013984576920298197
NF2,0.013953290168363441
C1QTNF3,0.013946878781861294
ST3GAL5,0.013936207280359048
CNBP,0.01392857288358429
RANBP10,0.013917411642665911
ZRSR2,0.013906548136210839
OCEL1,0.013904592008805672
COL7A1,0.013897721147391184
SACM1L,0.013896285207512404
ENTPD4,0.013890401990150236
BBS9,0.013887749876579036
SERPINB9,0.013877866597464594
FKBP8,0.013867014226707886
LYRM1,0.013855282344111153
WDSUB1,0.013845068199281663
ABCA1,0.01383996332426718
GPRC5C,0.013837775341310143
LOC100130890,0.013836795465955731
TOR3A,0.013831275430964185
FRS2,0.013826443661426602
HAUS6,0.013823527562416338
PEX10,0.013823174818379469
LRIG2,0.013808210888668793
PRKAR1A,0.0138022683580179
C19orf66,0.013801629525812098
LASP1,0.013799117418036966
CENPA,0.013795376142095694
ZNF410,0.01377530352413725
SYNJ2BP-COX16,0.013766024105591246
KIAA1967,0.013764752124681312
LSM3,0.01376092597147438
PER1,0.01373021355060966
LOC401093,0.013719903810602396
TRIP13,0.013716127421079305
ZNF418,0.013708983193287283
SDK1,0.013693893033519977
CHST3,0.013678728129095763
WDR3,0.013660264480600981
RPL32P3,0.013659062023456459
EIF4G1,0.013653562574637457
DPH3,0.01364273847772135
C11orf48,0.013635283970385936
C5orf45,0.013629835970474735
ITGAL,0.01361959922381284
ZNF605,0.013613812064239061
CSTF2T,0.013612726548447807
GRB10,0.013609769310136688
FAM100B,0.013563649808194356
ZNF704,0.013562423493560294
ZUFSP,0.013532464136677858
AFAP1-AS1,0.013526969082659157
NRIP1,0.013523989705126471
RECK,0.013523863214168541
ZNF880,0.013519544215446322
N4BP3,0.013509444665873005
TMEM120B,0.013486133056469285
FBXL12,0.013478508539735534
ZFP36L1,0.013472182537934474
SLAMF7,0.013466600513121874
ESR1,0.01346235701905929
RHBDD2,0.013460649325043983
STEAP3,0.013389209954961956
DSN1,0.01337742372711248
RHOBTB3,0.013370873590471621
GNPTAB,0.013364324709488562
C9orf82,0.013363013968418436
MAU2,0.013360965826039184
HTT,0.013353365034621145
FAM102B,0.013352777221756318
TBC1D10B,0.01334011064591989
NOV,0.013338384711829132
MRPL15,0.013321229920918665
KCNQ5,0.013313671028803986
KIAA1328,0.013309599394582428
SYNGR2,0.013293039157433961
INTS4L2,0.013288413348747419
MBNL2,0.01327444598946248
PPME1,0.013265042095619073
LOC387647,0.013251547380707551
SEC24D,0.013230369926212626
LYPLAL1,0.013229818064800947
MEGF8,0.01322961527613642
TGFB1I1,0.013222055590975001
CD59,0.013213351869780343
SASH3,0.013212643513808686
SETD3,0.013201054886776031
CD8A,0.013197258768490983
PRX,0.013179632446920664
ZNF415,0.013169910024123821
GLIPR2,0.013164860100640663
BBS5,0.013148056728574442
IER5L,0.01314647945770675
SMEK2,0.013108187558555029
RHOQ,0.013095732065330434
C2CD2L,0.0130920941285535
ATIC,0.013090695161031674
RPL23AP82,0.013090659209578748
CPPED1,0.013082188389550886
ANKRD5,0.01307505720421731
LTV1,0.013074361404819435
ZNF485,0.013071620580635601
CUL9,0.013064705399688181
VWF,0.013052194987975607
FAM135A,0.013050777020375381
TEAD4,0.013042259896473452
FUS,0.013033468586425068
ABCC4,0.013029620614662951
NAP1L1,0.01301679202598316
CLIC6,0.013014412941744435
ZNF30,0.013005599426674008
STK11IP,0.013003175842743131
TPI1,0.012989417912165013
C12orf4,0.01297332242368987
ARFIP1,0.012967417067105691
PPP1R3B,0.012965907006950994
C1GALT1C1,0.012943970352130574
PBX3,0.012940809059728497
SNIP1,0.012931534146607637
ATRIP,0.012925429140502764
IRAK4,0.012919616239952525
ARCN1,0.012917692738088737
LYPD5,0.012909632970860008
RALY,0.0129069915634199
PAQR5,0.012898610810516908
CDC123,0.012897598453288417
SLC35E2B,0.012896625616223956
CISH,0.012891415596427036
PPARGC1B,0.012885333489546902
IER3IP1,0.012877883674404789
CYP4Z2P,0.012857915482314963
CD160,0.01285647032154369
TMEM30A,0.012851155916967727
SNX16,0.01284020767519034
C10orf26,0.012832930678153831
SIRPA,0.012824562514868187
ZNF282,0.012818420764263205
CCL21,0.012813084912657091
EIF2D,0.012811518415731804
PSMB4,0.012803108022706233
TNFSF9,0.012798498834958094
BRCC3,0.012765058465425971
BCAR3,0.012739581805333744
TANC2,0.012739304305056098
PRF1,0.012739148027339331
COPB2,0.012700335089381065
SFTPB,0.012680922515905468
FMNL3,0.012677477487751831
PRR24,0.012653257872855983
TMEM231,0.012647366328502718
C8orf76,0.012639255574976582
HIP1R,0.012635523596072007
ZNF677,0.012601394201082972
PIGV,0.012594404914801016
ZFP14,0.012587107331592406
KIAA0232,0.012581267897020076
LARP6,0.012577672322157563
NKAP,0.012568924433142836
ENTPD5,0.012558691177610548
GOLGA2,0.012544624048159037
ZNF654,0.012538245473966647
RBMS2,0.01253686785261987
LPCAT2,0.012528195027204703
FDXACB1,0.012526398346734746
CTNS,0.012515988947185308
ZNF77,0.012509712302487763
MIDN,0.012504561209513154
GAB2,0.012500056373500934
TIMP1,0.012495130705503232
EIF5A2,0.012492030211628258
ZNRF3,0.012485815335503858
TRAPPC2P1,0.012468500448279851
CEP250,0.012461611911979364
ZNF280C,0.012455461074380558
MRPS17,0.012454482289464996
SHPRH,0.01244463542441454
PTPRC,0.012437853618990413
THSD1P1,0.012431171175715905
ALKBH5,0.012427217792332135
CASS4,0.012423783350395068
HSPA4L,0.012419684884757975
FAM117A,0.012418519965160302
SELP,0.012415042091654005
GGT6,0.012363931814299178
DMAP1,0.012360940210629057
CHST7,0.012354711059662904
CRK,0.012354603535740027
GPC3,0.012347458547944834
CDC42SE2,0.012343953380413053
TEF,0.012337708038075546
ZMAT3,0.012331149277051479
EIF4E,0.012330247549845907
TRPT1,0.01232369427406188
PYCRL,0.012309799500105134
ABCA10,0.012305306130226956
HLA-DPB1,0.012302303853468866
ZNF665,0.012291705147050136
INPP5A,0.012289690610026938
NARG2,0.012280401091628423
GALNTL4,0.012254849719923078
SLC39A6,0.012250526470067857
NFATC2IP,0.01219892588006255
ABI2,0.012189271130588653
COL17A1,0.012166417241338268
B3GALT6,0.012158496224248472
MLL5,0.012155891990874856
SCYL2,0.012148901118499422
LRRC41,0.01212353118928311
SGK494,0.012100409248504862
MED27,0.012092053907865496
PHLPP1,0.012086271440485019
CAPN5,0.012084090991471896
UEVLD,0.012074242870764085
S1PR4,0.01205775139737808
SNORA48,0.012053627653376031
ZNF713,0.012052552017625118
FA2H,0.01204672451179789
PLK3,0.012043783464858127
SLC1A3,0.012041858376900638
RBL2,0.012030467846338988
FAM18B2,0.012026843391357067
ZBTB49,0.01202606974120246
CDKN3,0.011981562965926562
CCDC85A,0.011978623934647548
SRSF10,0.011974662963492033
RORA,0.011965388050370729
GCSH,0.011962719778471964
BROX,0.011955426920500445
TIAL1,0.011953476124610507
ANAPC10,0.011946717681021513
COX18,0.011944415433244426
SHISA9,0.011933391719851194
C11orf35,0.011929577495388921
FER1L4,0.011925568346643267
MUC4,0.011925507116824718
CCNJ,0.011922999051863892
MAMLD1,0.011921841092975338
PRR5-ARHGAP8,0.011921223606944586
BRCA1,0.011915329716495116
ZNF688,0.011909152344873553
C17orf103,0.011891490687032658
TTC37,0.011881081331448495
IPCEF1,0.011855815787011892
TRAT1,0.011854015174351584
SENP1,0.011848991862472458
MID1,0.011846479181462088
PARP14,0.011833139408060411
PARD3,0.011824300505437257
DTWD1,0.011820128121233786
DOK2,0.011805868876205272
YOD1,0.011803744138726868
GUSB,0.011793816741215046
PDK1,0.011783908110560848
BNC2,0.011749845046366447
C20orf3,0.01174520509501309
GCET2,0.01173835971367354
USP33,0.011726567042319003
SRSF9,0.011717160913003344
KATNA1,0.011677439613160479
DENND2A,0.01166960477381851
FAM157B,0.011668944298044881
HMMR,0.01166324361361104
NMT2,0.011662357747340701
SEC11A,0.011654395623994063
ERAP1,0.011628860113223727
WDR19,0.011613432313799965
DPEP2,0.011594893160644881
RNF103,0.011593269298280973
SLBP,0.011592528923046297
TAS2R50,0.011585997786484281
PCTP,0.011584230746136681
SCMH1,0.01158236295580739
MSL1,0.011573885385112392
MTO1,0.011570104766006839
UGDH,0.011566610271562361
TYROBP,0.011562276997998167
ZNF511,0.011556802166671876
FLJ39051,0.011552968182128032
FABP3,0.01154934042278466
NCL,0.011543779744147331
RP9P,0.011533957364415093
FAM113A,0.011526328155488264
HOXB3,0.011508217809323318
FOXA1,0.011491750028209236
CLDN10,0.011480806917483433
NDUFA11,0.011476546826235667
MRPL28,0.01146572431541304
HINFP,0.011452764047927833
SLC25A15,0.01145204581191539
PEPD,0.011450899396742154
KCNIP4,0.01144895375565591
ZNF559,0.011448064287631565
ULK3,0.011446115507402377
TMEM87B,0.011440215636058015
ARMC1,0.011436530281694113
ANKRD16,0.011434200739891098
TUBE1,0.01142250977678283
YY2,0.01141160108821282
SHB,0.011406385087521898
LRRCC1,0.011405061624659929
MAP3K12,0.011394518200208203
HAAO,0.01138687855878917
LOC645638,0.011384813115252301
SEMA6B,0.011381335350933552
SLA,0.01137654472069638
RNPEPL1,0.011361320172547318
PVR,0.011359636963850672
PTPRU,0.011356084985009396
TRAF3IP3,0.011352472182929896
KAT2A,0.011341450022586796
TP53I3,0.011338074187762892
BRAP,0.011336654667112533
CLTC,0.011320445386197697
SYNM,0.011317069551373793
WIBG,0.011279998889633047
TAB1,0.011273293733901513
CYTH1,0.01126520814955323
ZNF250,0.011240992576035058
HP1BP3,0.011226070806528599
CCDC141,0.011218323621839943
STRAP,0.011203598009288163
EFR3B,0.011202144883281528
AK3,0.011191938272396396
TMEM223,0.011176291525980098
ZNF382,0.011149979225912432
CDC42EP3,0.01114009832593843
GTF3A,0.011116994990439277
CXorf21,0.01110433886787865
DMBT1,0.011096231716106297
HIST1H2BL,0.011091839316021979
GPM6B,0.011078327980172054
ZNF367,0.01106581363626935
NUP160,0.011046973257521575
PRDX5,0.011026893577999353
GPSM1,0.011025515956652576
EXOSC2,0.011014176114996
C9orf116,0.011014053060574458
MESDC1,0.011013534474082709
SPHK2,0.01100587649566065
DNAJC19,0.010997681337248544
CAPZB,0.010984017439028992
PLXNB2,0.010983034721923302
SPG20,0.010960027939866723
CASC3,0.010957443797011024
DCN,0.010939779043992681
SLC25A46,0.01093949166367425
HIF3A,0.01092142810726826
CENPL,0.01092129011713272
MMP7,0.010910210558306321
ZCCHC9,0.010909389624462973
AOC3,0.01089685347177416
NAPEPLD,0.010891792842160353
DYRK2,0.010853529823128039
SLC37A2,0.010839005799613721
MORF4L2,0.010832906278748666
LRRFIP2,0.010825219309583023
HEXB,0.010823869312698076
ACAP2,0.01080515939014215
SLAIN2,0.010793299243726073
BBC3,0.010767448232521737
GRIK1,0.01076530608105819
NUS1,0.010761481875700474
SNRNP35,0.010759576219112388
RNF175,0.010759371844354604
CAMKMT,0.010752679818431865
UBA6,0.010750834167324363
LOC100129046,0.010734714665910694
C1orf63,0.010729699570398044
FAM73A,0.010718163053146101
PPRC1,0.010685386794184959
KIF21A,0.010684651144187374
FGF2,0.010674319595394222
DCK,0.010671091597703297
LOC100133991,0.010670069029998341
LRRC32,0.010668360873372196
SEMA4F,0.010667791267539473
MIAT,0.010642097543941853
RWDD4,0.01063988348957201
KLF15,0.010639565345648583
SLC25A5,0.010638044579362127
AK1,0.010608592266692973
ELK1,0.0106058576863155
METTL7A,0.010602615665772808
TTC23,0.010597245297672142
CLASP1,0.010596259441423062
RAD54B,0.01058310580270394
TCOF1,0.010581885931574497
WDR88,0.01056792867214229
BYSL,0.010561523266534811
FCGR2A,0.010558319754162104
HIVEP2,0.010555384655073219
ZCWPW1,0.010547213002164879
C11orf80,0.01054591088547796
SGMS1,0.010523848820370052
DNAH17,0.01050918399801315
SUGT1,0.010494378079420663
LOC100130691,0.01048228807817142
TMEM234,0.010469765939423725
ZNHIT3,0.010467815903536959
MIB2,0.010459574617675216
STAG3L1,0.01045702227283396
UFSP2,0.010440265525307968
IGSF9,0.0104239028889761
BACH1,0.010404224854592137
PLEKHB1,0.010399689729516881
ZNF805,0.010391707371546266
SFTA3,0.010387432948660402
IMPACT,0.010382579832947325
SGK196,0.01037830950746943
CDCA4,0.010354666569739823
IL11RA,0.010329447649843893
MACROD1,0.010316396016763374
PCCB,0.010299177980374052
PIN4,0.010281847232214592
TTK,0.010278980566452045
GRHPR,0.01027655024162355
SPIN1,0.010275934341686499
CD24,0.010248213987102517
GNB5,0.010242634308386567
MGST1,0.010229311948969588
ZXDA,0.0102292045687149
BCAP29,0.010225025299946289
CKMT2,0.010224989491296022
PPM1A,0.010223673693214863
SNN,0.01021698687889283
MUC15,0.01020465790966929
KIAA1407,0.010204436694161378
SLC41A1,0.010195748690233764
SPATA24,0.0101904533963606
IPPK,0.010189386274368939
ZNF404,0.010178027763070085
TYMS,0.010177479503412634
ZNF529,0.010176908455154399
GALK2,0.010175948857085837
TAF8,0.01017451711029782
TNFSF13,0.010159391759080538
HSD17B11,0.010126639192391096
LAMTOR1,0.010120381623916597
PPP3R1,0.010116819951802691
ZBTB11,0.010088266303339477
GOT1,0.010085897670940147
METRN,0.010072785524944283
DENND1C,0.010071241175573897
ZBTB20,0.010069396284469567
MYL6,0.0100684935774491
PLBD2,0.010065343650326408
SLC35A4,0.010062045666259234
GNA12,0.010053080272678372
ARGFXP2,0.010047051233843973
PAXIP1,0.010041896462971378
ZNF37A,0.010041756126738965
ZFAND6,0.010026469126157789
PPIL3,0.010022908247090845
RBM15,0.01001884259376351
C3orf23,0.010010550860358514
PTCH1,0.01000816557397699
HAUS4,0.01000282509798911
PHC2,0.010002498164463525
RNF7,0.009986499206156907
COX8A,0.009983363664500144
C14orf1,0.009962305662673199
ACE2,0.009958675833075414
ARHGEF1,0.009956845436624562
ICOS,0.009955784406151968
KCNN4,0.009916016481768652
CCDC64B,0.00991064557261101
LY6E,0.009909548590685269
PSIP1,0.009906316231237167
TMEM108,0.009892942059432253
MGC2752,0.009889791615105503
C2orf81,0.009881499716482667
CHMP5,0.00985954517529719
AIF1L,0.009854754545060018
